"rel_type","child_part_num","parent_part_num"
"P","973pb0366","3814"
"P","2384pb03","2384"
"P","973pb0435","3814"
"P","3297p15","3297"
"P","973pr2743c01","973c00"
"P","3626bpb0045","3626b"
"P","33013pb01","33013"
"P","3626bpb0925","3626b"
"P","32171pb023","32171"
"P","3626cpr1080","3626c"
"P","777p08","777"
"P","4066pb068","4066"
"P","3039pb043","3039"
"P","973pb1076c01","973c00"
"P","3062bpb016","3062b"
"P","973pr1950c01","973c00"
"P","4215ap04","4215a"
"P","973pb0758","3814"
"P","973p70","3814"
"P","973p32","3814"
"P","973p33","3814"
"P","970c00pr0231","970c00"
"P","970c00pb005","970c00"
"P","973p34","3814"
"P","2465px1","2465"
"P","3001pb049","3001"
"P","3068bp70","3068b"
"P","3001pb058","3001"
"P","32533pb589","32533"
"P","973p36","3814"
"P","98138pr0002","98138"
"P","3626cpr1474","3626c"
"P","3010apr0004","3010"
"P","973pb1220","3814"
"P","4515p02","4515"
"P","973p38","3814"
"P","41854pb13","41854"
"P","3069bpx41","3069b"
"P","973p39","3814"
"P","973p3a","3814"
"P","32171pb021","32171"
"P","x66px4","x66"
"P","2431px8","2431"
"P","40373pb03","40373"
"P","30639pb02","30639"
"P","4512p01","4512"
"P","4864apx5","4864a"
"P","3626bpx120","3626b"
"P","29540pb01","29540"
"P","3068bp52","3068b"
"P","777px7ridged","777"
"P","3626bpb0135","3626b"
"P","3626bpb0232","3626b"
"P","3068bpr0212","3068b"
"P","3068bpr0216","3068b"
"P","3678ap01","3678a"
"P","3070bph1","3070b"
"P","4066pb037","4066"
"P","973pb0914","3814"
"P","3678bpr0001","3678b"
"P","973pn6","3814"
"P","3069bpr0175","3069b"
"P","973p74","3814"
"P","3626bpr0776","3626b"
"P","973p3b","3814"
"P","973pb0289","3814"
"P","973pb0566","3814"
"P","x209pw1","x209"
"P","4066pb373","4066"
"P","2586p4c","2586"
"P","3009pb058","3009"
"P","30144pb026","30144"
"P","777p09","777"
"P","3626bpx84","3626b"
"P","973pb1077c01","973c00"
"P","973pb0107c01","973c00"
"P","973pb1078c01","973c00"
"P","31333pb01","31333"
"P","3068bp80","3068b"
"P","4150p05","4150"
"P","973pb1079c01","973c00"
"P","3069bpf3","3069b"
"P","3069bpr0130","3069b"
"P","3626bpr0789","3626b"
"P","93591pr0012","93591"
"P","973pb1080c01","973c00"
"P","44510pb03","44510"
"P","973pb1081c01","973c00"
"P","2340p90","2340"
"P","973pb1082c01","973c00"
"P","3899pr0001","3899"
"P","3070bph0","3070b"
"P","970c00pr0240","970c00"
"P","41747pb002","41747"
"P","3626bpr0732","3626b"
"P","10178pr0006","10178"
"P","3626bpr0740","3626b"
"P","30602pb008","30602"
"P","30602pb022","30602"
"P","973pb0740","3814"
"P","3008apb26","3008a"
"P","973psj","3814"
"P","10178pr0005","10178"
"P","17347pr0002","17347"
"P","3626bpr0849","3626b"
"P","6505pr0001","6505"
"P","3596p03","3596"
"P","973p3f","3814"
"P","973p3h","3814"
"P","x66px2","x66"
"P","973p3j","3814"
"P","973p3k","3814"
"P","973p3n","3814"
"P","973p3q","3814"
"P","973p3r","3814"
"P","973p3s","3814"
"P","3834p01","3834"
"P","30271px3","30271"
"P","3068bpr0175","3068b"
"P","6239px1","6239"
"P","42450pb01","42450"
"P","3069bpb003","3069b"
"P","30145p02","30145"
"P","970c00pr0346","970c00"
"P","3068bpr0140","3068b"
"P","3626bpr1090","3626b"
"P","970c00pr0269","970c00"
"P","87079pr0031","87079"
"P","4181p04","4181"
"P","2335px2","2335"
"P","30647px2","30647"
"P","30144pb117","30144"
"P","4066pb206","4066"
"P","4864ap12","4864a"
"P","3626bpx15","3626b"
"P","3626bpx146","3626b"
"P","3005pt5","3005"
"P","3626cpr0647","3626c"
"P","3070bp1k","3070b"
"P","3626cpr0822","3626c"
"P","3298p61","3298"
"P","3626bpr0751b","3626b"
"P","3626cpr1129","3626c"
"P","2586pr0006","2586"
"P","3069bpr0004","3069b"
"P","4162pr0019","4162"
"P","973p3t","3814"
"P","973p3u","3814"
"P","973p3v","3814"
"P","970c00pr0156","970c00"
"P","3005ptis","3005"
"P","973p40","3814"
"P","973p41","3814"
"P","973prg","3814"
"P","3626bp66","3626b"
"P","973p42","3814"
"P","973p43","3814"
"P","973p44","3814"
"P","93273pr0008a","93273"
"P","3001pb046","3001"
"P","3068bpx72","3068b"
"P","32533pb442","32533"
"P","4066pb271","4066"
"P","30633pb03","30633"
"P","3011pr0034","3011"
"P","3008pb011","3008"
"P","970c00pr0157","970c00"
"P","3626bpr0540","3626b"
"P","3626bpa3","3626b"
"P","45301px1","45301"
"P","3010pb029","3010"
"P","48138pb02","48138"
"P","32171pb036","32171"
"P","970c00pr0193","970c00"
"P","3626bpr1093","3626b"
"P","4066pb116","4066"
"P","2291pr0001","2291"
"P","3068bp22","3068b"
"P","3626bpr0883","3626b"
"P","3070bpr0064","3070b"
"P","3070bp60","3070b"
"P","3626bpr0137","3626b"
"P","clikits016pb05","45466"
"P","973pb0743","3814"
"P","3626cpr0410","3626c"
"P","3678bpr0020","3678b"
"P","3678bpr0032","3678b"
"P","4162pr0027","4162"
"P","31193pr0003","31193"
"P","4215ap10","4215a"
"P","973pb1152","3814"
"P","973pb1148","3814"
"P","973p45","3814"
"P","973p46","3814"
"P","973pr2","3814"
"P","3039p12","3039"
"P","973p47","3814"
"P","973p48","3814"
"P","973p49","3814"
"P","973p4b","3814"
"P","973p4d","3814"
"P","973p4e","3814"
"P","973p4f","3814"
"P","3626bp6u","3626b"
"P","6840c01px1","6840c01"
"P","3003p17","3003"
"P","970c00pb007","970c00"
"P","3068bpx24","3068b"
"P","2490pb01","2490"
"P","98376pr0001","98376"
"P","3069bpb004","3069b"
"P","3626bpb0722","3626b"
"P","3010p20w","3010"
"P","3068bpr0174","3068b"
"P","3626cpb0323","3626c"
"P","3626cpr0956","3626b"
"P","93273pr0006","93273"
"P","3626bpr0561","3626b"
"P","31111pb025","31111"
"P","3006pb004","3006"
"P","3010px2","3010"
"P","3596pb19","3596"
"P","772p01","772"
"P","3010p09","3010"
"P","3626bp04","3626b"
"P","4066pb067","4066"
"P","4744pb20","4744"
"P","3003pe3","3003"
"P","3009pb045","3009"
"P","4740pr0002b","4740"
"P","30363pb003","30363"
"P","973pb0076","3814"
"P","41747pb010","41747"
"P","41748pb002","41748"
"P","6180pb021l","6180"
"P","3626bp7e","3626b"
"P","30363ps1","30363"
"P","47753pr20","47753"
"P","2586pr0005","2586"
"M","93219","11303"
"P","3068bpr0007","3068b"
"P","973pb1418","3814"
"P","973p6c","3814"
"P","973pb1339","3814"
"P","973p4g","3814"
"P","48138pb01","48138"
"P","973p4h","3814"
"P","973p4j","3814"
"P","973p4l","3814"
"P","973pb1306","3814"
"P","973p4n","3814"
"P","3626bpr1001","3626b"
"P","973p4q","3814"
"P","973p4r","3814"
"P","4150pa0","4150"
"P","973p4s","3814"
"P","3008pb027","3008"
"P","973pb0283","3814"
"P","2440pb008","2440"
"P","x209pb03","x209"
"P","973pb0485","3814"
"P","3001pt0","3001"
"P","3069bpb031","3069b"
"P","6152px1","6152"
"P","32171pb013","32171"
"P","4066pb012","4066"
"P","90398pr0012","90398"
"P","93219pr0008","93219"
"P","3626bpr0806","3626b"
"P","4181p02","4181"
"P","3009pb093","3009"
"P","4197pb006","4197"
"P","4444p02","4444"
"P","30261p02","30261"
"P","3626bps4","3626b"
"P","3005pteb","3005"
"P","3626bpb0245","3626b"
"P","2335px1","2335"
"P","3626bpr1022","3626b"
"P","4150ps3","4150"
"P","3297p06","3297"
"P","32439apb01","32439a"
"P","3068bpr0004","3068b"
"P","973pr2026c01","973c00"
"P","970c00pr0528","970c00"
"P","973pr2033c01","973c00"
"P","973pr2031c01","973c00"
"P","973pr2032c01","973c00"
"P","973pr2034c01","973c00"
"P","3626cpr1483","3626c"
"P","3068bpr0204","3068b"
"P","2586pr0008","2586"
"P","3626cpr1184","3626c"
"P","973pb1083c01","973c00"
"P","973pb1084c01","973c00"
"P","3626cpr0865","3626c"
"P","973pr2020c01","973c00"
"M","10884","30239"
"P","973p4t","3814"
"P","3068bpr0137","3068b"
"P","3069bpr0131","3069b"
"P","973pr2023c01","973c00"
"P","98138pr0004","98138"
"P","973pr2022c01","973c00"
"P","973p4u","3814"
"P","45705pr0006","45705"
"P","973pr2030c01","973c00"
"P","973pr2018c01","973c00"
"P","3626bpr0762","3626b"
"P","93273pr0004","93273"
"P","2437pr0002","2437"
"P","2431pr0054","2431"
"P","87079pr0036","87079"
"M","61068","88930"
"A","3149ac01","3149bc01"
"P","3626cpr1537","3626c"
"P","3626bpr0216","3626b"
"P","973pr2024c01","973c00"
"P","93273pr0009a","93273"
"P","970c00pr1472","970c00"
"P","3626cpr1046","3626c"
"P","973pr4114c01","973c00"
"P","3626cpr1043","3626c"
"P","3626cpr1047","3626c"
"P","3626bpr0650","3626b"
"P","2587pr0031","2587"
"P","970c00pr0516","970c00"
"P","973pr2401c01","973c00"
"P","92586pr0002","92586"
"P","3626bpr0583","3626b"
"P","3626bpr0479","3626b"
"P","3626bpr0471","3626b"
"P","3626bpr0347","3626b"
"P","3626bpr0473","3626b"
"P","3626bpr0474","3626b"
"P","973pr2557c01","973c00"
"P","973pr2558c01","973c00"
"P","973pr2556c01","973c00"
"P","973pr2555c01","973c00"
"P","973pr2568c01","973c00"
"P","973pb0108c01","973c00"
"P","3626cpr1036","3626c"
"P","3626cpr1038","3626c"
"M","58177","32175"
"P","3626cpr0411","3626c"
"P","973pr1994c01","973c00"
"M","17114","57908"
"P","3626bpr0520","3626b"
"A","72454","4854"
"A","15332","30055"
"A","74698","2376"
"M","88323","57518"
"P","3960px6","3960"
"P","973pr2812c01a","973c00"
"M","62821a","62821"
"A","60032","2377"
"A","61345","4863"
"P","970c00pr1424","970c00"
"P","14769pr0001","14769"
"P","970c00pr1425","970c00"
"P","970c00pr1430","970c00"
"M","54087","56145"
"A","6556","4033"
"P","3070bpr0007","3070b"
"P","3626cpr1001","3626c"
"P","973pr1574c01","973c00"
"P","973pr1555c01","973c00"
"P","62363","970c00"
"P","973pr1553c01","973c00"
"P","30483pr01","30483"
"P","973pr1551c01","973c00"
"P","973pr1571c01","973c00"
"P","973pr1529c01","973c00"
"P","973pr1530c01","973c00"
"P","973pr1597c01","973c00"
"P","973pr1533c01","973c00"
"P","973pr1547c01","973c00"
"P","973pr1546c01","973c00"
"P","973pr1534c01","973c00"
"P","973pr1539c01","973c00"
"P","973pr1548c01","973c00"
"P","973pr1536c01","973c00"
"P","973pr1545c01","973c00"
"P","973pr1541c01","973c00"
"P","973pr1543c01","973c00"
"P","973pr1540c01","973c00"
"P","973pr1542c01","973c00"
"P","973pr1538c01","973c00"
"P","973pr1544c01","973c00"
"P","973pr1952bc01","973c00"
"P","3039pr62","3039"
"P","3678bpr0023b","3678b"
"A","6216b","6216a"
"A","3149ac01","3149cc01"
"P","2587pr0029","2587"
"P","3626bpr0552","3626b"
"P","973pr1267c01","973c00"
"P","3626bpr0513","3626b"
"P","3626bpr0635","3626b"
"P","3626bpr0378","3626b"
"A","14769","4150"
"A","4859","48183"
"P","3626bpr0518","3626b"
"P","3678bpr0024b","3678b"
"P","973pb0061c01","973c00"
"P","973pb0062c01","973c00"
"P","973pb0063c01","973c00"
"P","973pb0640c01","973c00"
"P","3626bpr0459","3626b"
"P","2587pr0014","2587"
"P","2587pr0016","2587"
"P","2587pr0015","2587"
"P","973pb0064c01","973c00"
"P","3626bpr0580","3626b"
"P","973pb0656c01","973c00"
"T","51874pat0001","51874"
"P","56661","x1814"
"P","973pr2801c01","973c00"
"P","973pr2802c01","973c00"
"P","970c00pr0742","970c00"
"P","3626cpr1527","3626c"
"P","3626cpr1526","3626c"
"T","59224pat0001","59224"
"T","59224pat0003","59224"
"T","59224pat0002","59224"
"T","59224pat0004","59224"
"P","973pb0066c01","973c00"
"P","56654","x1819"
"P","2694pr0002","2694"
"P","6179pr0002","6179"
"T","62438pat0001","62438"
"T","62438pat0002","62438"
"T","62438pat0003","62438"
"T","62438pat0004","62438"
"T","62436pat0001","62436"
"T","62436pat0002","62436"
"T","62436pat0003","62436"
"T","62436pat0004","62436"
"T","2546pat0001","2546"
"P","973pr2526c01","973c01"
"P","3626cpr1296b","3626c"
"P","3626cpr1298","3626c"
"P","973pr2519c01","973c01"
"P","6179pr0003a","6179"
"P","3678bpr0005","3678b"
"P","3626bpr0402","3626b"
"P","3626bpr0342","3626b"
"P","3626cpr1302","3626c"
"P","970c00pr0597","970c00"
"P","973p4v","3814"
"P","3626cpr1304","3626c"
"P","970c00pr0594","970c00"
"P","973pr2518c01","973c01"
"P","973pr2522c01","973c01"
"P","3626cpr1305","3626c"
"P","970c00pr0599","970c00"
"P","973pr2524c01","973c01"
"P","3626cpr1307","3626c"
"P","3626bpr0516a","3626b"
"P","3626bpr0649","3626b"
"P","3626bpr0646","3626b"
"M","98313","53989"
"P","973p4w","3814"
"P","973p4x","3814"
"P","973p50","3814"
"P","970c00pr0714","970c00"
"P","973p51","3814"
"P","973p52","3814"
"P","973p54","3814"
"P","973p55","3814"
"P","973p60","3814"
"P","973p61","3814"
"P","973p62","3814"
"P","973p63","3814"
"A","56823c20","56823"
"A","56823c25","56823"
"A","56823c28","56823"
"A","56823c30","56823"
"A","56823c50","56823"
"A","56823c75","56823"
"A","56823c100","56823"
"A","56823c150","56823"
"A","56823c200","56823"
"A","56823c500","56823"
"A","14728c30","14728"
"A","14728c35","14728"
"A","14728c50","14728"
"A","14728c75","14728"
"A","14728c100","14728"
"A","14728c125","14728"
"A","14728c200","14728"
"A","14728c250","14728"
"A","88072","4623"
"M","586c01a","586c01"
"P","20954pr0003","20954"
"T","6086pat0001","6086"
"M","15712","2555"
"M","93794","2555"
"M","12825","2555"
"M","15038","44772"
"A","76019","76244"
"P","2431pr0003","2431"
"A","3149bc01","3149cc01"
"P","970c00pr0649","970c00"
"P","3626cpr0639","3626c"
"P","973pr2643c01","973c01"
"P","6178pr0005","6178"
"P","973pr1240c01","973c00"
"P","973pr1238c01","973c00"
"P","4162pr0021","4162"
"P","15068pr0003","15068"
"T","30294pat0001","30294"
"P","3678bpr0044","3678b"
"P","14918cpr0002","3942c"
"P","973pr2017c01","973c00"
"P","973pb0010c01","973c00"
"P","973pb0110c01","973c00"
"P","973pb0111c01","973c00"
"P","973pr1951bc01","973c00"
"P","973pr2019c01","973c00"
"P","973pr2021c01","973c00"
"P","30480pr0001","30480"
"P","973pr2059c01","973c00"
"P","973pr2028c01","973c00"
"P","973pr2029c01","973c00"
"P","973pr2482c01","973c01"
"A","fab12c","fab12a"
"T","95753pat0003","54821"
"T","95753pat0001","54821"
"T","54821pat0003","54821"
"T","15365pat0001","54821"
"P","973pr2674c01","973c01"
"P","15083pr0001","15083"
"P","15083pr0002","15083"
"P","15083pr0003","15083"
"A","15456","3731"
"P","973pr2502c01","973c00"
"P","973pr2300c01","973c00"
"P","973pr1772c01","973c00"
"P","11217pr0001","11217"
"P","11217pr0002","11217"
"P","11217pr0003","11217"
"P","11217pr0006","11217"
"P","11217pr0007a","11217"
"P","11217pr0007b","11217"
"P","11217pr0008a","11217"
"P","11217pr0008b","11217"
"P","11217pr0009","11217"
"P","11217pr0010","11217"
"P","973pr2531c01","973c01"
"P","973pr2570c01","973c01"
"P","11203pr0005","11203"
"M","92410","4532"
"P","3068bpr0231","3068b"
"P","98100pr1001","98100"
"P","3626bpr0922","3626b"
"P","3626cpr0499","3626c"
"P","973pr2638c01","973c01"
"P","973pr2639c01","973c01"
"P","973pr2331c01","973c01"
"P","973pr2626c01","973c01"
"T","973pr2047c01","973c01"
"P","973pr2705c01","973c01"
"P","970c00pr0652","970c00"
"P","973pr2625c01","973c01"
"P","973pr1991c01","973c01"
"P","973pr2571c01","973c01"
"P","30375pr0001","30375"
"P","30378pr0001","30378"
"P","973pr2484c01","973c01"
"P","970c00pb291","970c00"
"P","3626cpb1101","3626c"
"P","3626cpr0999","3626c"
"P","970c00pr0555","970c00"
"P","973pr2423c01","973c00"
"P","973pr2449c01","973c00"
"P","973pr2448c01","973c00"
"P","970c20pr0535","970c00"
"P","3626bpr0591","3626b"
"P","3626cpr0893","3626c"
"P","3626cpr0646","3626c"
"P","3626cpr0955","3626c"
"P","3626bpr0388","3626b"
"P","3626cpr0282","3626c"
"P","3626bpr0498","3626b"
"M","upn0003","96907"
"P","3626bpr0890","3626b"
"P","3626cpr1581","3626c"
"P","3626bpr0314","3626b"
"P","3626bpr0891","3626b"
"P","3626cpr0891","3626c"
"P","3626bpr0836","3626b"
"P","973p68","3814"
"P","3626cpb1122","3626c"
"P","973p69","3814"
"P","973pb1695c01","973c01"
"P","3626bpr0889","3626b"
"P","3626cpr0889","3626c"
"P","3069bpr0010","3069b"
"P","3626bpr0386","3626b"
"P","98138pr0022","98138"
"A","fab10b","fab10a"
"P","3626bpr0566","3626b"
"P","15522pr0001","15522"
"P","16709pat01pr001","16709pat01"
"P","15522pr0002","15522"
"P","42511pr0003","42511"
"P","973pr2605c01","973c01"
"P","3068bpr0014","3068b"
"P","16368pr0001","16368"
"P","16368pr0002","16368"
"P","15527pr0001","15527"
"P","973pr2608c01","973c01"
"P","3068bpr0013","3068b"
"P","973pr2609c01","973c01"
"P","98368pr0001","98368"
"P","3899pr0005","3899"
"P","3899pr0004","3899"
"P","3899pr0003","3899"
"P","15527pr0002","15527"
"P","3068bpr0015","3068b"
"P","973pr2618c01","973c01"
"P","3068bpr0016","3068b"
"P","973pr2614c01","973c01"
"P","15523pr0001","15523"
"P","15523pr0002","15523"
"P","973pr2613c01","973c01"
"P","970c00pr0636","970c00"
"P","973pr2616c01","973c01"
"P","4349pr0001","4349"
"P","3626cpr1404","3626c"
"P","3626bpr0573","3626b"
"P","3626bpr0594","3626b"
"P","15524pr0001","15524"
"P","973pb1120c01","973c00"
"P","973pb1121c01","973c00"
"A","fab1b","fab1a"
"P","2431pr0121","2431"
"P","4162pr0034","4162"
"P","4162pr0035b","4162"
"P","973pr1163c01","973c00"
"P","15524pr0002","15524"
"P","973pb1122c01","973c00"
"P","970c00pr0358","970c00"
"P","970c00pr0153","970c00"
"P","970c00pr0489","970c00"
"A","6140","4873"
"P","973pb1124c01","973c00"
"P","973pb1125c01","973c00"
"P","30408pr0002","30408"
"P","970c00pr0196","970c00"
"P","973pr1944c01","973c11"
"P","973pr2001c01","973c11"
"P","973pr1956c01","973c11"
"P","973pr2521c01","973c11"
"P","30408pr0003","30408"
"P","30408pr0005","30408"
"P","30370pr0008","30370"
"P","30408pr0006","30408"
"P","30408pr0007","30408"
"P","30408pr0009a","30408"
"P","973pr2461c01","973c01"
"P","973pr2460c01","973c01"
"P","30408px2","30408"
"P","30408px3","30408"
"P","30408px3b","30408"
"P","30408px5","30408"
"P","30408pr0001","30408"
"P","13285pr0002","13285"
"P","13285pr0001","13285"
"P","3044p37","3044b"
"P","3678bpb075","3678b"
"P","30370pr01","30370"
"P","973pr2750c01","973c01"
"P","98138pr0024a","98138"
"P","3960pr0030","3960"
"P","973pb1126c01","973c00"
"P","98138pr0010","98138"
"M","98560","3684"
"P","30370pr04","30370"
"P","30370pr06","30370"
"P","30370pr07","30370"
"P","30370ps1","30370"
"P","11538pr0001","11538"
"P","11538pr0002","11538"
"P","30372pr1001","30372"
"P","98100pr1002","98100"
"P","30370pr1000","30370"
"P","57895pr0005","57895"
"P","970c00pr0604","970c00"
"P","3626cpr1278","3626c"
"P","3626cpr1280","3626c"
"P","30408pr0008","30408"
"P","92456pr0034c01","92456c01"
"P","30261pr0001","30261"
"P","61195pr01","61195"
"P","61195pr02","61195"
"M","604550","55298"
"M","604548","55296"
"M","604551","55299"
"M","604547","55295"
"M","604552","55300"
"P","3298pb017","3298"
"P","13336pr0001","13336"
"P","13336pr0002","13336"
"P","3678bpr0011","3678b"
"P","93091pr0003","93091"
"P","93091pr0004","93091"
"P","14734pr0002a","14734"
"P","2587pr19","2587"
"P","93089pr0001a","93089"
"P","3039pb020","3039"
"P","3039pb021","3039"
"P","92586pr0001","92586"
"P","92586pr0003","92586"
"P","14736pr0001","14736"
"P","14736pr0002","14736"
"P","98388pr0005","98388"
"P","98388pr0004","98388"
"P","98103pr0001","98103"
"P","98103pr0002","98103"
"P","3626cpr1481","3626c"
"P","11575pr0001","11575"
"P","11575pr0002","11575"
"P","973pb1127c01","973c00"
"P","6251pr0003","6251"
"P","6251pr0002","6251"
"P","98387pr0001","98387"
"P","14734pr0001","14734"
"P","98389pr0001","98389"
"P","98389pr0002","98389"
"P","98387pr0002","98387"
"P","4740pr0004a","4740"
"P","98388pr0001","98388"
"P","973pr4103c01","973c00"
"P","87079pr0063","87079"
"P","15627pr0006","15627"
"P","60671pr0004","60671"
"P","60671pr0002","60671"
"P","60671pr0003","60671"
"P","15625pr0003","15625"
"P","15625pr0001","15625"
"P","15625pr0002","15625"
"P","15625pr0004","15625"
"P","973pr2367c01","973c01"
"P","973pr2365c01","973c01"
"P","973pr2369c01","973c01"
"P","15627pr0007","15627"
"P","92456pr0056c01","92456c01"
"P","92456pr0057c01","92456c01"
"P","15627pr0003","15627"
"P","92456pr0006c01","92456c01"
"P","92456pr0008c01","92456c01"
"P","15627pr0001","15627"
"P","15627pr0002","15627"
"P","4740pr0006","4740"
"P","4740pr0002a","4740"
"P","4740pr0003","4740"
"A","10314","6191"
"P","30602pr0005","30602"
"P","3626cpr1152","3626c"
"P","973pr2269c01","973c01"
"M","87544","2362"
"P","973pr2270c01","973c01"
"P","15623pr0001","15623"
"P","15623pr0002","15623"
"P","3070bpr0001","3070b"
"P","15627pr0005","15627"
"P","60603pr0001","60603"
"M","16577","3308"
"P","3626cpr1452","3626c"
"P","3626cpr1451","3626c"
"P","3626cpr1413","3626c"
"P","3626cpr1414","3626c"
"P","973pb1759c01","973c01"
"P","3626cpb1173","3626c"
"P","15738pat01pr001","15738pat01"
"P","15738pat01pr002","15738pat01"
"P","973pr2266c01","973c01"
"P","973pr2268c01","973c01"
"P","3068bpr0219b","3068b"
"P","3626cpr1158","3626c"
"P","3626cpr1153","3626c"
"P","970c10pr0474","970c00"
"P","973pr2285c01","973c01"
"P","973pr2271c01","973c01"
"P","973pr2652c01","973c01"
"P","973pr2656c01","973c01"
"P","3069bpr0137","3069b"
"P","973pr2655c01","973c01"
"P","3039pr0013","3039"
"P","3039pr0005","3039"
"P","973pr2691c01","973c01"
"P","973pr2690c01","973c01"
"P","10677pr0002","10677"
"P","10677pr0003","10677"
"P","10677pr0001","10677"
"P","10677pr0004","10677"
"P","973pr2708c01","973c01"
"P","973pr2707c01","973c01"
"P","12607ass03pr02","12607"
"P","12607ass01pr01","12607"
"P","12607ass01pr02","12607"
"A","3149dc01","3149ac01"
"P","973pr2712c01","973c01"
"P","12607ass02pr01","12607"
"P","970c00pr0682","970c00"
"A","38781","24184"
"P","973pr2709c01","973c01"
"P","12607ass02pr02","12607"
"P","973pr2695c01","973c01"
"P","973pr2658c01","973c01"
"P","973pr2757c01","973c01"
"P","973pr2758c01","973c01"
"P","3039pr0018","3039"
"P","3626cpr1498","3626c"
"P","87079pr0050","87079"
"P","3068bpr0095","3068b"
"P","16640pr0001","16640"
"P","62699pr0001","62699"
"P","16640pr0002","16640"
"P","16640pr0004","16640"
"P","16640pr0003","16640"
"P","16640pr0005","16640"
"P","16640pr0006","16640"
"P","30372pr0004","30372"
"P","3024pr0009","3024"
"P","88930pr0003","88930"
"M","50859b","50859"
"M","50859a","50859"
"A","4092","4025"
"P","6178pr0001","6178"
"P","6178pr0002","6178"
"P","6178pr0003","6178"
"P","3069bpr0138","3069b"
"P","973pr2814c01b","973c00"
"P","6179pr0003b","6179"
"P","6179pr0011","6179"
