"id","label","title","depth","node.regex","type","part.id","part.name","color.hex","text.color.hex","total.parts","theme.name"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","30103","Bat","#05131D","#FFFFFF",13,"Harry Potter"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","30103","Bat","#05131D","#FFFFFF",1,"Indiana Jones"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","30103","Bat","#05131D","#FFFFFF",3,"Juniors"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","30103","Bat","#05131D","#FFFFFF",1,"LEGO Brand Store"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","30103","Bat","#05131D","#FFFFFF",4,"Master Building Academy"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","30103","Bat","#05131D","#FFFFFF",1,"Modular Buildings"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","30103","Bat","#05131D","#FFFFFF",4,"Monster Fighters"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","30103","Bat","#05131D","#FFFFFF",1,"Ninjago"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","30103","Bat","#05131D","#FFFFFF",1,"Scooby-Doo"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","30103","Bat","#05131D","#FFFFFF",2,"Seasonal"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","30103","Bat","#05131D","#FFFFFF",4,"Service Packs"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","30103","Bat","#05131D","#FFFFFF",22,"Super Heroes"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","30103","Bat","#05131D","#FFFFFF",6,"Time Cruisers"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","30103","Bat","#6C6E68","#FFFFFF",1,"Harry Potter"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","30103","Bat","#6D6E5C","#FFFFFF",2,"Castle"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","36799pr0002","Shadow Bat Elves, Black Body, Trans-Dark Pink Wings and Ears with Dark Pink Eyes and Nose, Lavender Markings Print (Phyll)","#05131D","#FFFFFF",2,"Elves"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","36799pr0003","Shadow Bat Elves, Black Body, Trans-Neon Green Wings and Ears with Dark Turquoise Eyes and Nose, Lime Markings Pattern (Vespe)","#05131D","#FFFFFF",2,"Elves"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","36799pr0004","Shadow Bat Elves, Black Body, Trans-Neon Yellow Wings and Ears with Red Eyes and Nose, Orange Markings Pattern (Furi)","#05131D","#FFFFFF",1,"Elves"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","36799pr0005","Shadow Bat Elves, Black Body, Trans-Purple Wings and Ears with Lavender Eyes and Nose, Medium Azure Markings Pattern (Molo)","#05131D","#FFFFFF",3,"Elves"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","36799pr0007","Shadow Bat Elves, Light Yellow Body, Trans-Neon Green Wings and Ears with Orange Markings, Light Bluish Grey Round Glasses Print","#D9E4A7","#000000",1,"Elves"
"bat","bat","bat",5,"\b(bat|bats|batted|batting)\b","animal","36799pr0008","Shadow Bat Elves, Black Body, Trans-Neon Yellow Wings and Ears with Blue Nose and Tongue, White Eyes with Swirls, Lime Markings Print (Crase)","#F8F184","#000000",1,"Elves"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","14732pr0001","Bear Small with Hole in Top and Blue Eyes Print","#352100","#FFFFFF",4,"Friends"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","14732pr0002","Bear Small with Hole in Top and Brown Eyes, White Paws and Mouth, Black Nose Print","#6074A1","#FFFFFF",1,"Friends"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","14732pr0003","Bear Small with Hole in Top - Black Nose and Claws - Dark Azure Eyes Print","#FFFFFF","#000000",1,"Juniors"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","14732pr0003","Bear Small with Hole in Top - Black Nose and Claws - Dark Azure Eyes Print","#FFFFFF","#000000",1,"Seasonal"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","14732pr0004","Bear Sitting - Dark Azure Eyes - Curling Design on Forehead - Black Nose in Medium Blue Muzzle - Black Claws on Medium Blue Paws Print  (Elves Blubeary w/ 1.5 Hole)","#078BC9","#FFFFFF",2,"Elves"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","16771pr0002","Bear Standing with Light Bluish Gray Face Print","#6C6E68","#FFFFFF",3,"Disney Princess"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","24183pr0005","Bear, Baby with Black Eyes - Black Nose and Mouth in White Muzzle - White Face Decorations Print (Lil' Blu)","#9FC3E9","#FFFFFF",2,"Elves"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","90187c01pr0001","Bear 'Lotso' Body","#923978","#FFFFFF",1,"Toy Story"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","90187c01pr0002","Bear 'Lotso' Body with Dirt Print","#923978","#FFFFFF",2,"Toy Story"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","90190","Bear 'Lotso' Arm - Left","#923978","#FFFFFF",3,"Toy Story"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","90203","Bear 'Lotso' Arm - Right","#923978","#FFFFFF",3,"Toy Story"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","98496pr0001a","Bear with 2 Studs on Back and Dark Tan Muzzle Print","#05131D","#FFFFFF",2,"Town"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","98496pr0001a","Bear with 2 Studs on Back and Dark Tan Muzzle Print","#352100","#FFFFFF",2,"Town"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","98496pr0001b","Bear with 2 Studs on Back and Black Eyes and Nose Print","#FFFFFF","#000000",3,"Town"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","x206c01","Polar Bear","#FFFFFF","#000000",2,"FIRST LEGO League"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","x206c01","Polar Bear","#FFFFFF","#000000",1,"Seasonal"
"bear","bear","bear",6,"\b(bear|bearing|bears|bore|born|borne)\b","animal","x206c01","Polar Bear","#FFFFFF","#000000",2,"Town"
"beetle","beetle","beetle",4,"\b(beetle|beetled|beetles|beetling)\b","animal",NA,NA,NA,NA,NA,NA
"big cat","big cat","big cat",7,"\b(big cat)\b","animal",NA,NA,NA,NA,NA,NA
"birch","birch","birch",4,"\b(birch|birched|birches|birching)\b","plant","ftbirch","Plant, Tree Flat Birch painted with solid base","#237841","#FFFFFF",3,"System"
"birch","birch","birch",4,"\b(birch|birched|birches|birching)\b","plant","ftbirch1","Plant, Tree Flat Birch painted with solid base (1950's version)","#237841","#FFFFFF",1,"System"
"birch","birch","birch",4,"\b(birch|birched|birches|birching)\b","plant","ftbirchh","Plant, Tree Flat Birch painted with hollow base","#237841","#FFFFFF",6,"System"
"birch","birch","birch",4,"\b(birch|birched|birches|birching)\b","plant","ftbirchh","Plant, Tree Flat Birch painted with hollow base","#237841","#FFFFFF",3,"Town"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#05131D","#FFFFFF",1,"Castle"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#583927","#FFFFFF",2,"Castle"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#5A93DB","#FFFFFF",1,"Belville"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#6C6E68","#FFFFFF",5,"Harry Potter"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#6C6E68","#FFFFFF",5,"Modular Buildings"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#6C6E68","#FFFFFF",2,"Super Heroes"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#6C6E68","#FFFFFF",2,"The LEGO Movie"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#6D6E5C","#FFFFFF",4,"Adventurers"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#6D6E5C","#FFFFFF",9,"Castle"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#6D6E5C","#FFFFFF",1,"Time Cruisers"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#6D6E5C","#FFFFFF",5,"Town"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#6D6E5C","#FFFFFF",10,"Western"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#73DCA1","#FFFFFF",1,"4 Juniors"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#73DCA1","#FFFFFF",1,"Belville"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#C91A09","#FFFFFF",1,"4 Juniors"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#C91A09","#FFFFFF",4,"Western"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#F2CD37","#000000",4,"Adventurers"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#F2CD37","#000000",2,"Pirates"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","2546","Bird","#FC97AC","#FFFFFF",2,"Belville"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","32994","BIRD, W/ 1.5 HOLE, NO. 4","#F8BB3D","#FFFFFF",1,"Disney Princess"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","35074pr0001","Bird, Feet Joined with Lavender Beak, Bright Light Orange Body, Medium Azure Eyes Print","#E1D5ED","#000000",1,"Elves"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","35074pr0002","Bird, Feet Joined with Bright Light Orange Beak, Magenta Body, Orange Eyes Print","#F8BB3D","#FFFFFF",5,"Friends"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","35074pr0003","Bird, Feet Joined with Dark Blue Beak, Medium Blue Body, Brown Eyes Print","#5A93DB","#FFFFFF",2,"Friends"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","39124","Bird Lower Jaw","#078BC9","#FFFFFF",1,"Harry Potter"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","39124","Bird Lower Jaw","#FFFFFF","#000000",1,"Harry Potter"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","40199pr0044","Bird Head Upper Jaw with Dark Tan Beak and Purple Feathers Print (Occamy)","#36AEBF","#FFFFFF",1,"Harry Potter"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","40199pr0045","Bird Head Upper Jaw with Metallic Gold Beak and White and Metallic Gold Feathers Print (Thunderbird)","#E4CD9E","#000000",1,"Harry Potter"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","41835pr0001","Bird Small with Bright Light Orange Beak, Black Eyes print","#FFFFFF","#000000",1,"Disney"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","98388pr0001","Bird with Red Beak Print","#F8BB3D","#FFFFFF",2,"Books"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","98388pr0001","Bird with Red Beak Print","#F8BB3D","#FFFFFF",3,"Friends"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","98388pr0001","Bird with Red Beak Print","#F8BB3D","#FFFFFF",2,"Gear"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","98388pr0002","Bird with Magenta Beak and Black Eyes Pattern","#E1D5ED","#000000",1,"Seasonal"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","98388pr0004","Bird with Yellow Beak Print","#BBE90B","#000000",1,"Friends"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","98388pr0005","Bird with Dark Bluish Gray Beak and Yellow Chest Print","#36AEBF","#FFFFFF",2,"Friends"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","98388pr0006","Bird with Magenta Beak and Feathers Print","#FFFFFF","#000000",1,"Elves"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","98388pr0008","Bird with Yellow Beak and Reddish Brown Chest Print","#352100","#FFFFFF",1,"Friends"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","98388pr0009","Bird with Black Beak, White Eyes and Light Blue Feathers print","#05131D","#FFFFFF",1,"Books"
"bird","bird","bird",3,"\b(bird|birds)\b","animal","98388pr0009","Bird with Black Beak, White Eyes and Light Blue Feathers print","#05131D","#FFFFFF",1,"Elves"
"bird-footed dinosaur","bird-footed dinosaur","bird-footed dinosaur",8,"\b(bird-footed dinosaur)\b","animal",NA,NA,NA,NA,NA,NA
"blower","blower","blower",6,"\b(blower|blowers)\b","animal",NA,NA,NA,NA,NA,NA
"bony fish","bony fish","bony fish",5,"\b(bony fish)\b","animal",NA,NA,NA,NA,NA,NA
"bovid","bovid","bovid",8,"\b(bovid)\b","animal",NA,NA,NA,NA,NA,NA
"bovine","bovine","bovine",9,"\b(bovine|bovines)\b","animal",NA,NA,NA,NA,NA,NA
"bulldog","bulldog","bulldog",9,"\b(bulldog|bulldogs)\b","animal","32892pr0001","Dog - French Bulldog - Grumpy Face with Black Nose and Mouth - White Spot on Forehead Print","#E4CD9E","#000000",1,"Collectible Minifigures"
"bulldog","bulldog","bulldog",9,"\b(bulldog|bulldogs)\b","animal","upn0004","Bulldog MACK hood ornament on Technic axle pin","#AA7F2E","#FFFFFF",1,"Technic"
"bunny","bunny","bunny",6,"\b(bunny|bunnies)\b","animal","33026pr0001","Bunny with Black Eyes and Mouth - Pink Nose Print","#FFFFFF","#000000",1,"Collectible Minifigures"
"bunny","bunny","bunny",6,"\b(bunny|bunnies)\b","animal","33026pr0001","Bunny with Black Eyes and Mouth - Pink Nose Print","#FFFFFF","#000000",1,"Modular Buildings"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",2,"Adventurers"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",11,"Aquazone"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",4,"Belville"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",25,"Bulk Bricks"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",4,"Castle"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",8,"Creator"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",24,"Educational and Dacta"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",2,"FIRST LEGO League"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",13,"Freestyle"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",1,"Island Xtreme Stunts"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",1,"Juniors"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",12,"Master Building Academy"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",7,"Pirates"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",3,"Promotional"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",3,"Scala"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",2,"Super Heroes"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",1,"The Hobbit and Lord of the Rings"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",20,"Town"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",4,"Universal Building Set"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",20,"Western"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#237841","#FFFFFF",1,"Xtra"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#958A73","#FFFFFF",2,"Harry Potter"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#958A73","#FFFFFF",2,"Monster Fighters"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#958A73","#FFFFFF",1,"Prince of Persia"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#958A73","#FFFFFF",2,"The Lone Ranger"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#958A73","#FFFFFF",1,"Town"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#C91A09","#FFFFFF",6,"Aquazone"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#E4CD9E","#000000",2,"Ninjago"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6064","Plant, Bush 2 x 2 x 4","#F8BB3D","#FFFFFF",1,"Mixels"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6065","Plant, Prickly Bush 2 x 2 x 3 Extension with 2 x 2 center","#237841","#FFFFFF",3,"Aquazone"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6065","Plant, Prickly Bush 2 x 2 x 3 Extension with 2 x 2 center","#237841","#FFFFFF",1,"Creator"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6065","Plant, Prickly Bush 2 x 2 x 3 Extension with 2 x 2 center","#237841","#FFFFFF",1,"Scala"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6065","Plant, Prickly Bush 2 x 2 x 3 Extension with 2 x 2 center","#237841","#FFFFFF",1,"Town"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6065","Plant, Prickly Bush 2 x 2 x 3 Extension with 2 x 2 center","#237841","#FFFFFF",1,"Western"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","6065","Plant, Prickly Bush 2 x 2 x 3 Extension with 2 x 2 center","#C91A09","#FFFFFF",8,"Aquazone"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","ftbush","Plant, Tree Flat Bush painted with solid base","#237841","#FFFFFF",5,"System"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","ftbush1","Plant, Tree Flat Bush painted with solid base (1950's version)","#237841","#FFFFFF",1,"System"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","ftbushh","Plant, Tree Flat Bush painted with hollow base","#237841","#FFFFFF",2,"Legoland"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","ftbushh","Plant, Tree Flat Bush painted with hollow base","#237841","#FFFFFF",13,"System"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","ftbushh","Plant, Tree Flat Bush painted with hollow base","#237841","#FFFFFF",3,"Town"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","ftbushh","Plant, Tree Flat Bush painted with hollow base","#237841","#FFFFFF",2,"Universal Building Set"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","ftbushp","Plant, Tree Flat Bush plain","#237841","#FFFFFF",8,"System"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","ftbushpf","Plant, Tree Flat Bush plain with feet","#237841","#FFFFFF",12,"System"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","gtbush3","Plant, Tree Granulated Bush with 3 Trunks","#237841","#FFFFFF",1,"Legoland"
"bush","bush","bush",3,"\b(bush|bushes)\b","plant","gtbush3","Plant, Tree Granulated Bush with 3 Trunks","#237841","#FFFFFF",2,"Universal Building Set"
"butterfly","butterfly","butterfly",5,"\b(butterfly|butterflies)\b","animal","95828","Minifig Accessory Butterfly with Stud Holder","#C91A09","#FFFFFF",16,"Friends"
"butterfly","butterfly","butterfly",5,"\b(butterfly|butterflies)\b","animal","95828","Minifig Accessory Butterfly with Stud Holder","#F8BB3D","#FFFFFF",28,"Friends"
"camel","camel","camel",7,"\b(camel|camels)\b","animal","30143px1","Camel Head 3 x 7 x 5 1/3 with Eyes and Nose Print","#F2CD37","#000000",2,"Creator"
"camel","camel","camel",7,"\b(camel|camels)\b","animal","30143px1","Camel Head 3 x 7 x 5 1/3 with Eyes and Nose Print","#F2CD37","#000000",2,"Freestyle"
"camel","camel","camel",7,"\b(camel|camels)\b","animal","30143px1","Camel Head 3 x 7 x 5 1/3 with Eyes and Nose Print","#F2CD37","#000000",2,"Universal Building Set"
"camel","camel","camel",7,"\b(camel|camels)\b","animal","89352","Camel [Complete]","#958A73","#FFFFFF",1,"Prince of Persia"
"camel","camel","camel",7,"\b(camel|camels)\b","animal","89352","Camel [Complete]","#E4CD9E","#000000",1,"Prince of Persia"
"canine","canine","canine",6,"\b(canine|canines)\b","animal",NA,NA,NA,NA,NA,NA
"canis familiaris","canis familiaris","canis familiaris",7,"\b(canis familiaris)\b","animal",NA,NA,NA,NA,NA,NA
"carnivore","carnivore","carnivore",5,"\b(carnivore|carnivores)\b","animal",NA,NA,NA,NA,NA,NA
"carrot","carrot","carrot",3,"\b(carrot|carrots)\b","plant","33172","Plant, Carrot","#352100","#FFFFFF",5,"Castle"
"carrot","carrot","carrot",3,"\b(carrot|carrots)\b","plant","33172","Plant, Carrot","#352100","#FFFFFF",1,"Gear"
"carrot","carrot","carrot",3,"\b(carrot|carrots)\b","plant","33172","Plant, Carrot","#352100","#FFFFFF",2,"Harry Potter"
"carrot","carrot","carrot",3,"\b(carrot|carrots)\b","plant","33172","Plant, Carrot","#352100","#FFFFFF",3,"Indiana Jones"
